user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
WorldToBe1,The World To Be Views,1121202053739700224,2019-04-24 23:59:35,/WorldToBe1/status/1121202053739700224,0,0,0,FALLEN HEROES: #African Leaders Whose Assassinations Disarrayed the        Continent and Benefitted Foreign Interests https://www.goodreads.com/book/show/41568103-fallen-heroes … #Deutschland #UK #GBR #France #Espana #Italia #Nederland #Belgique #Sverige #Suisse #Österreich #čeština #Norge #Suomi #Danmark #Africa,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">FALLEN HEROES: <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/African?src=hash""><s>#</s><b>African</b></a> Leaders Whose Assassinations Disarrayed the        Continent and Benefitted Foreign Interests <a class=""twitter-timeline-link"" data-expanded-url=""https://www.goodreads.com/book/show/41568103-fallen-heroes"" dir=""ltr"" href=""https://t.co/z4iI3JSEwx"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.goodreads.com/book/show/41568103-fallen-heroes""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">goodreads.com/book/show/4156</span><span class=""invisible"">8103-fallen-heroes</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Deutschland?src=hash""><s>#</s><b>Deutschland</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/UK?src=hash""><s>#</s><b>UK</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GBR?src=hash""><s>#</s><b>GBR</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/France?src=hash""><s>#</s><b>France</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Espana?src=hash""><s>#</s><b><strong>Espana</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Italia?src=hash""><s>#</s><b>Italia</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Nederland?src=hash""><s>#</s><b>Nederland</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Belgique?src=hash""><s>#</s><b>Belgique</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Sverige?src=hash""><s>#</s><b>Sverige</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Suisse?src=hash""><s>#</s><b>Suisse</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%C3%96sterreich?src=hash""><s>#</s><b>Österreich</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%C4%8De%C5%A1tina?src=hash""><s>#</s><b>čeština</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Norge?src=hash""><s>#</s><b>Norge</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Suomi?src=hash""><s>#</s><b>Suomi</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Danmark?src=hash""><s>#</s><b>Danmark</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Africa?src=hash""><s>#</s><b>Africa</b></a></p>"
Carlos56013262,Carlos,1121202052900761600,2019-04-24 23:59:34,/Carlos56013262/status/1121202052900761600,1,0,0,"Esta sra es lo más bajo y sucio q he visto en la política, usa a un enfermo inhabilitado para q su partido obtenga más curules en el congreso, y ahora le echa flores a un delincuente como Petro, para q los mamertos seguidores de este señor voten por ella a la alcaldia,  q asco!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Esta sra es lo más bajo y sucio q he visto en la política, usa a un enfermo inhabilitado para q su partido obtenga más curules en el <strong>congreso</strong>, y ahora le echa flores a un delincuente como Petro, para q los mamertos seguidores de este señor voten por ella a la alcaldia,  q asco!</p>"
NarvDaniela,Daniela Narvaez,1121202049255976962,2019-04-24 23:59:34,/NarvDaniela/status/1121202049255976962,0,0,0,Tienes mi voto por que veo que tú haras el cambio en puebla.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Tienes mi <strong>voto</strong> por que veo que tú haras el cambio en puebla.</p>"
AndrewwBrown,Andrew Gillreath-Brown,1121202047330598912,2019-04-24 23:59:33,/AndrewwBrown/status/1121202047330598912,2,2,0,Gracias! National Geographic España: https://www.nationalgeographic.com.es/historia/actualidad/descubierta-herramienta-tatuaje-hace-2000-anos-utah-estados-unidos_13959 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Gracias! National Geographic <strong>España</strong>: <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.nationalgeographic.com.es/historia/actualidad/descubierta-herramienta-tatuaje-hace-2000-anos-utah-estados-unidos_13959"" dir=""ltr"" href=""https://t.co/OadWexhv3i"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.nationalgeographic.com.es/historia/actualidad/descubierta-herramienta-tatuaje-hace-2000-anos-utah-estados-unidos_13959""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">nationalgeographic.com.es/historia/actua</span><span class=""invisible"">lidad/descubierta-herramienta-tatuaje-hace-2000-anos-utah-estados-unidos_13959</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
giurastelli25,Giuu,1121202044650631168,2019-04-24 23:59:33,/giurastelli25/status/1121202044650631168,1,1,2,"Si estoy en tus mejores de insta y no voto, es porque no me deja Instagram por no tener la actualización","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Si estoy en tus mejores de insta y no <strong>voto</strong>, es porque no me deja Instagram por no tener la actualización</p>"
ramiatm1982,RAMIATM1982,1121202042549280768,2019-04-24 23:59:32,/ramiatm1982/status/1121202042549280768,0,0,0,Y mi voto vale igual que el de este,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Y mi <strong>voto</strong> vale igual que el de este</p>"
magazinedeautos,Magazine Automotor,1121202041051856896,2019-04-24 23:59:32,/magazinedeautos/status/1121202041051856896,0,0,1,"#Porsche continúa su preparación de cara a la siguiente temporada de #FórmulaE

- Están trabajando arduamente en España
- Recorrieron más de 1,000... http://magazineautomotor.com.mx/sitio/2019/04/24/porsche-continua-su-preparacion-de-cara-a-la-siguiente-temporada-de-formula-e/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Porsche?src=hash""><s>#</s><b>Porsche</b></a> continúa su preparación de cara a la siguiente temporada de <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/F%C3%B3rmulaE?src=hash""><s>#</s><b>FórmulaE</b></a>

- Están trabajando arduamente en <strong>España</strong>
- Recorrieron más de 1,000... <a class=""twitter-timeline-link"" data-expanded-url=""http://magazineautomotor.com.mx/sitio/2019/04/24/porsche-continua-su-preparacion-de-cara-a-la-siguiente-temporada-de-formula-e/"" dir=""ltr"" href=""https://t.co/0EM9w03gZf"" rel=""nofollow noopener"" target=""_blank"" title=""http://magazineautomotor.com.mx/sitio/2019/04/24/porsche-continua-su-preparacion-de-cara-a-la-siguiente-temporada-de-formula-e/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">magazineautomotor.com.mx/sitio/2019/04/</span><span class=""invisible"">24/porsche-continua-su-preparacion-de-cara-a-la-siguiente-temporada-de-formula-e/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
C_jbgeom,Carolina,1121202040414310405,2019-04-24 23:59:32,/C_jbgeom/status/1121202040414310405,1,0,0,"En algunos link no pueden votar, busquen uno hasta que puedan, aunque sean la misma página nos e por qué en algunos no, y en otros si. A mi en unos link no me agarra y en otros sí","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">En algunos link no pueden <strong>votar</strong>, busquen uno hasta que puedan, aunque sean la misma página nos e por qué en algunos no, y en otros si. A mi en unos link no me agarra y en otros sí</p>"
fernanda_1286,Fernanda_12,1121202039382528001,2019-04-24 23:59:31,/fernanda_1286/status/1121202039382528001,0,0,0,"Hay una delgada línea, pues es fácil q ellos se apoderen del congreso si nos descuidamos, lo triste aquí es q pueden llegar a hablar mierda, manipular con mentiras, conseguir adeptos, sin antes haber pagado ni un día de cárcel, sin haber pedido perdón y sin una gota de verdad.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Hay una delgada línea, pues es fácil q ellos se apoderen del <strong>congreso</strong> si nos descuidamos, lo triste aquí es q pueden llegar a hablar mierda, manipular con mentiras, conseguir adeptos, sin antes haber pagado ni un día de cárcel, sin haber pedido perdón y sin una gota de verdad.</p>"
JIMIN_Sweet95,Jυlιεттε; 🐯 🌸,1121202038136823808,2019-04-24 23:59:31,/JIMIN_Sweet95/status/1121202038136823808,0,0,0,"Cuando se me fue el internet lo único que hice fue dormir para cuando llegará, tener demasiada energía para votar, un bot también tiene necesidadeeeees

#BBMAsTopSocial BTS @BTS_twt","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Cuando se me fue el internet lo único que hice fue dormir para cuando llegará, tener demasiada energía para <strong>votar</strong>, un bot también tiene necesidadeeeees

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BBMAsTopSocial?src=hash""><s>#</s><b>BBMAsTopSocial</b></a> BTS <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""335141638"" dir=""ltr"" href=""/BTS_twt""><s>@</s><b>BTS_twt</b></a></p>"
carolmarx,carolina,1121202037436370945,2019-04-24 23:59:31,/carolmarx/status/1121202037436370945,1,0,0,gente até entendo votar bissexual na minha enquete até meus amigos próximos confundem mas hetero.... sinceramente me sinto ofendida por alguém pensar nessa possibilidade,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">gente até entendo <strong>votar</strong> bissexual na minha enquete até meus amigos próximos confundem mas hetero.... sinceramente me sinto ofendida por alguém pensar nessa possibilidade</p>"
fernanda_1286,Fernanda_12,1121202036803026944,2019-04-24 23:59:31,/fernanda_1286/status/1121202036803026944,0,1,0,"No comparto con el expresidente @AlvaroUribeVel,  Nunca (a mi concepto) será mejor un guerrillero echando bala, es preferible para mí, tenerlo hablando mierda en el congreso, pero jamás podemos permitir que sean mayoría porque ellos sí son sicarios de la verdad y de la justicia.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">No comparto con el expresidente <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""61097151"" dir=""ltr"" href=""/AlvaroUribeVel""><s>@</s><b>AlvaroUribeVel</b></a>,  Nunca (a mi concepto) será mejor un guerrillero echando bala, es preferible para mí, tenerlo hablando mierda en el <strong>congreso</strong>, pero jamás podemos permitir que sean mayoría porque ellos sí son sicarios de la verdad y de la justicia.</p>"
Benjaz_Morales,Benjaz Morales,1121202033154043905,2019-04-24 23:59:30,/Benjaz_Morales/status/1121202033154043905,1,0,0,"Noches de BOOT CAMP TRAINING 

Te esperamos:
Lunes a viernes
8:00 pm
Parque España

Únete ahora mismo a nuestro equipo 
•
•
•
 #crowd #toptags #score #sports #fitness #gym #train… https://www.instagram.com/p/BwqFg4DFHk6/?utm_source=ig_twitter_share&igshid=zq4m9xix901o …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Noches de BOOT CAMP TRAINING <img alt=""🔥"" aria-label=""Emoji: Fuego"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f525.png"" title=""Fuego""/>

Te esperamos:
<img alt=""📆"" aria-label=""Emoji: Calendario arrancable"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4c6.png"" title=""Calendario arrancable""/>Lunes a viernes
<img alt=""🕥"" aria-label=""Emoji: Cara de reloj a las diez y media"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f565.png"" title=""Cara de reloj a las diez y media""/>8:00 pm
<img alt=""🌲"" aria-label=""Emoji: Árbol perennifolio"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f332.png"" title=""Árbol perennifolio""/>Parque <strong>España</strong>

Únete ahora mismo a nuestro equipo <img alt=""📱"" aria-label=""Emoji: Teléfono móvil"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4f1.png"" title=""Teléfono móvil""/><img alt=""📲"" aria-label=""Emoji: Teléfono móvil con flecha de izquierda a derecha"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4f2.png"" title=""Teléfono móvil con flecha de izquierda a derecha""/>
•
•
•
<img alt=""🏆"" aria-label=""Emoji: Trofeo"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f3c6.png"" title=""Trofeo""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/crowd?src=hash""><s>#</s><b>crowd</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/toptags?src=hash""><s>#</s><b>toptags</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/score?src=hash""><s>#</s><b>score</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sports?src=hash""><s>#</s><b>sports</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fitness?src=hash""><s>#</s><b>fitness</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/gym?src=hash""><s>#</s><b>gym</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/train?src=hash""><s>#</s><b>train</b></a>… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BwqFg4DFHk6/?utm_source=ig_twitter_share&amp;igshid=zq4m9xix901o"" dir=""ltr"" href=""https://t.co/IwQlFQKxAD"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BwqFg4DFHk6/?utm_source=ig_twitter_share&amp;igshid=zq4m9xix901o""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BwqFg4DFHk6/</span><span class=""invisible"">?utm_source=ig_twitter_share&amp;igshid=zq4m9xix901o</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
shuas0ul,cami*ೃ 🐰 📌svt interactive au!,1121202025780383744,2019-04-24 23:59:28,/shuas0ul/status/1121202025780383744,1,0,0,mutuals llegaron bien con los diez minutos para leer las actualizaciones y votar o le agrego 10 minutos más a partir del próximo capítulo?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">mutuals llegaron bien con los diez minutos para leer las actualizaciones y <strong>votar</strong> o le agrego 10 minutos más a partir del próximo capítulo?</p>"
benjaespana,Benja España,1121202025734320134,2019-04-24 23:59:28,/benjaespana/status/1121202025734320134,1,0,1,Se me salio un te quiero con sabor a vos tu madre ijalagranputa,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Se me salio un te quiero con sabor a vos tu madre ijalagranputa</p>"
Li_Ly_a_na,LyLly,1121202014900367361,2019-04-24 23:59:25,/Li_Ly_a_na/status/1121202014900367361,11,0,0,No te diò verguenza cuando quemaste los sillones del Congreso,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">No te diò verguenza cuando quemaste los sillones del <strong>Congreso</strong></p>"
Dulcemaldonad0,Dulce  🇬🇹 💜 ☘,1121202002262921216,2019-04-24 23:59:22,/Dulcemaldonad0/status/1121202002262921216,6,0,0,"si alguien usa FB seria bueno que pasaran por aqui a votar por BWL 
#BBMAsTopSocial BTS @BTS_twthttps://twitter.com/NuMusicOficial/status/1121199357322252288 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""es"">si alguien usa FB seria bueno que pasaran por aqui a <strong>votar</strong> por BWL 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BBMAsTopSocial?src=hash""><s>#</s><b>BBMAsTopSocial</b></a> BTS <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""335141638"" dir=""ltr"" href=""/BTS_twt""><s>@</s><b>BTS_twt</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/NuMusicOficial/status/1121199357322252288"" dir=""ltr"" href=""https://t.co/AtFTs3z2qw"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/NuMusicOficial/status/1121199357322252288""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/NuMusicOficial</span><span class=""invisible"">/status/1121199357322252288</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
